,Ticker,Price
2023-06-14,CSCO,50.959999084472656
2023-06-15,CSCO,51.93000030517578
2023-06-16,CSCO,52.06999969482422
2023-06-20,CSCO,51.54999923706055
2023-06-21,CSCO,50.849998474121094
2023-06-22,CSCO,51.119998931884766
2023-06-23,CSCO,50.33000183105469
2023-06-26,CSCO,50.209999084472656
2023-06-27,CSCO,50.86000061035156
2023-06-28,CSCO,50.869998931884766
2023-06-29,CSCO,51.209999084472656
2023-06-30,CSCO,51.7400016784668
2023-07-03,CSCO,51.81999969482422
2023-07-05,CSCO,51.5099983215332
2023-07-06,CSCO,51.11000061035156
2023-07-07,CSCO,50.9900016784668
2023-07-10,CSCO,51.400001525878906
2023-07-11,CSCO,52.119998931884766
2023-07-12,CSCO,50.7400016784668
2023-07-13,CSCO,51.529998779296875
2023-07-14,CSCO,50.380001068115234
2023-07-17,CSCO,50.810001373291016
2023-07-18,CSCO,51.2400016784668
2023-07-19,CSCO,52.43000030517578
2023-07-20,CSCO,52.369998931884766
2023-07-21,CSCO,52.630001068115234
2023-07-24,CSCO,53.11000061035156
2023-07-25,CSCO,53.599998474121094
2023-07-26,CSCO,53.220001220703125
2023-07-27,CSCO,53.0
2023-07-28,CSCO,52.09000015258789
2023-07-31,CSCO,52.040000915527344
2023-08-01,CSCO,52.65999984741211
2023-08-02,CSCO,52.58000183105469
2023-08-03,CSCO,53.150001525878906
2023-08-04,CSCO,52.630001068115234
2023-08-07,CSCO,53.0099983215332
2023-08-08,CSCO,53.060001373291016
2023-08-09,CSCO,52.9900016784668
2023-08-10,CSCO,53.369998931884766
2023-08-11,CSCO,53.790000915527344
2023-08-14,CSCO,53.880001068115234
2023-08-15,CSCO,53.349998474121094
2023-08-16,CSCO,52.959999084472656
2023-08-17,CSCO,54.72999954223633
2023-08-18,CSCO,55.040000915527344
2023-08-21,CSCO,55.439998626708984
2023-08-22,CSCO,55.459999084472656
2023-08-23,CSCO,55.97999954223633
2023-08-24,CSCO,55.2400016784668
2023-08-25,CSCO,55.70000076293945
2023-08-28,CSCO,56.20000076293945
2023-08-29,CSCO,56.560001373291016
2023-08-30,CSCO,56.810001373291016
2023-08-31,CSCO,57.349998474121094
2023-09-01,CSCO,57.84000015258789
2023-09-05,CSCO,57.2599983215332
2023-09-06,CSCO,57.15999984741211
2023-09-07,CSCO,56.790000915527344
2023-09-08,CSCO,56.66999816894531
2023-09-11,CSCO,56.84000015258789
2023-09-12,CSCO,56.38999938964844
2023-09-13,CSCO,56.279998779296875
2023-09-14,CSCO,56.369998931884766
2023-09-15,CSCO,56.040000915527344
2023-09-18,CSCO,56.11000061035156
2023-09-19,CSCO,55.84000015258789
2023-09-20,CSCO,55.5
2023-09-21,CSCO,53.34000015258789
2023-09-22,CSCO,53.56999969482422
2023-09-25,CSCO,53.47999954223633
2022-09-01,CVX,155.5399932861328
2022-09-02,CVX,157.85000610351562
2022-09-06,CVX,157.1199951171875
2022-09-07,CVX,155.11000061035156
2022-09-08,CVX,155.9499969482422
2022-09-09,CVX,159.97000122070312
2022-09-12,CVX,162.5
2022-09-13,CVX,159.41000366210938
2022-09-14,CVX,163.27000427246094
2022-09-15,CVX,160.6199951171875
2022-09-16,CVX,156.4499969482422
2022-09-19,CVX,156.89999389648438
2022-09-20,CVX,156.27999877929688
2022-09-21,CVX,155.00999450683594
2022-09-22,CVX,154.88999938964844
2022-09-23,CVX,144.77000427246094
2022-09-26,CVX,140.9600067138672
2022-09-27,CVX,141.02000427246094
2022-09-28,CVX,145.77999877929688
2022-09-29,CVX,144.77000427246094
2022-09-30,CVX,143.6699981689453
2022-10-03,CVX,151.72999572753906
2022-10-04,CVX,157.6300048828125
2022-10-05,CVX,158.52999877929688
2022-10-06,CVX,161.4199981689453
2022-10-07,CVX,160.02999877929688
2022-10-10,CVX,157.13999938964844
2022-10-11,CVX,157.1699981689453
2022-10-12,CVX,157.63999938964844
2022-10-13,CVX,165.27999877929688
2022-10-14,CVX,160.13999938964844
2022-10-17,CVX,161.30999755859375
2022-10-18,CVX,162.72000122070312
2022-10-19,CVX,168.0
2022-10-20,CVX,168.9600067138672
2022-10-21,CVX,173.19000244140625
2022-10-24,CVX,173.1300048828125
2022-10-25,CVX,174.92999267578125
2022-10-26,CVX,177.08999633789062
2022-10-27,CVX,177.89999389648438
2022-10-28,CVX,179.97999572753906
2022-10-31,CVX,180.89999389648438
2022-11-01,CVX,182.22000122070312
2022-11-02,CVX,178.5
2022-11-03,CVX,181.1300048828125
2022-11-04,CVX,183.4199981689453
2022-11-07,CVX,185.61000061035156
2022-11-08,CVX,185.33999633789062
2022-11-09,CVX,177.92999267578125
2022-11-10,CVX,181.3000030517578
2022-11-11,CVX,186.4600067138672
2022-11-14,CVX,186.5500030517578
2022-11-15,CVX,188.0500030517578
2022-11-16,CVX,184.99000549316406
2022-11-17,CVX,184.08999633789062
2022-11-18,CVX,182.99000549316406
2022-11-21,CVX,181.24000549316406
2022-11-22,CVX,185.88999938964844
2022-11-23,CVX,184.24000549316406
2022-11-25,CVX,183.6999969482422
2022-11-28,CVX,178.36000061035156
2022-11-29,CVX,181.02999877929688
2022-11-30,CVX,183.30999755859375
2022-12-01,CVX,182.49000549316406
2022-12-02,CVX,181.02999877929688
2022-12-05,CVX,176.55999755859375
2022-12-06,CVX,172.00999450683594
2022-12-07,CVX,172.52000427246094
2022-12-08,CVX,173.5399932861328
2022-12-09,CVX,168.0
2022-12-12,CVX,169.75
2022-12-13,CVX,173.52999877929688
2022-12-14,CVX,172.3300018310547
2022-12-15,CVX,171.0399932861328
2022-12-16,CVX,168.72000122070312
2022-12-19,CVX,169.8800048828125
2022-12-20,CVX,172.6699981689453
2022-12-21,CVX,174.6999969482422
2022-12-22,CVX,172.0800018310547
2022-12-23,CVX,177.39999389648438
2022-12-27,CVX,179.6300048828125
2022-12-28,CVX,176.97999572753906
2022-12-29,CVX,178.32000732421875
2022-12-30,CVX,179.49000549316406
2023-01-03,CVX,173.99000549316406
2023-01-04,CVX,172.13999938964844
2023-01-05,CVX,175.24000549316406
2023-01-06,CVX,176.55999755859375
2023-01-09,CVX,175.17999267578125
2023-01-10,CVX,176.0399932861328
2023-01-11,CVX,175.1999969482422
2023-01-12,CVX,177.0800018310547
2023-01-13,CVX,177.55999755859375
2023-01-17,CVX,180.49000549316406
2023-01-18,CVX,177.22999572753906
2023-01-19,CVX,179.0
2023-01-20,CVX,180.89999389648438
2023-01-23,CVX,180.66000366210938
2023-01-24,CVX,180.8300018310547
2023-01-25,CVX,179.0800018310547
2023-01-26,CVX,187.7899932861328
2023-01-27,CVX,179.4499969482422
2023-01-30,CVX,174.1999969482422
2023-01-31,CVX,174.02000427246094
2023-02-01,CVX,171.36000061035156
2023-02-02,CVX,169.00999450683594
2023-02-03,CVX,169.4499969482422
2023-02-06,CVX,169.63999938964844
2023-02-07,CVX,174.08999633789062
2023-02-08,CVX,170.0
2023-02-09,CVX,168.44000244140625
2023-02-10,CVX,171.97000122070312
2023-02-13,CVX,171.00999450683594
2023-02-14,CVX,172.32000732421875
2023-02-15,CVX,169.00999450683594
2023-02-16,CVX,166.57000732421875
2023-02-17,CVX,162.85000610351562
2023-02-21,CVX,161.0
2023-02-22,CVX,160.35000610351562
2023-02-23,CVX,161.92999267578125
2023-02-24,CVX,162.41000366210938
2023-02-27,CVX,162.82000732421875
2023-02-28,CVX,160.77000427246094
2023-03-01,CVX,162.0500030517578
2023-03-02,CVX,162.55999755859375
2023-03-03,CVX,164.9600067138672
2023-03-06,CVX,166.1699981689453
2023-03-07,CVX,164.02999877929688
2023-03-08,CVX,162.99000549316406
2023-03-09,CVX,160.50999450683594
2023-03-10,CVX,159.6699981689453
2023-03-13,CVX,158.7100067138672
2023-03-14,CVX,160.75999450683594
2023-03-15,CVX,153.8000030517578
2023-03-16,CVX,154.2899932861328
2023-03-17,CVX,152.33999633789062
2023-03-20,CVX,154.5800018310547
2023-03-21,CVX,159.30999755859375
2023-03-22,CVX,156.07000732421875
2023-03-23,CVX,154.52000427246094
2023-03-24,CVX,156.05999755859375
2023-03-27,CVX,157.64999389648438
2023-03-28,CVX,159.49000549316406
2023-03-29,CVX,160.86000061035156
2023-03-30,CVX,162.38999938964844
2023-03-31,CVX,163.16000366210938
2023-04-03,CVX,169.9499969482422
2023-04-04,CVX,169.0399932861328
2023-04-05,CVX,169.8800048828125
2023-04-06,CVX,167.64999389648438
2023-04-10,CVX,168.2899932861328
2023-04-11,CVX,169.22000122070312
2023-04-12,CVX,169.82000732421875
2023-04-13,CVX,172.08999633789062
2023-04-14,CVX,172.44000244140625
2023-04-17,CVX,170.9199981689453
2023-04-18,CVX,170.52000427246094
2023-04-19,CVX,170.67999267578125
2023-04-20,CVX,169.85000610351562
2023-04-21,CVX,169.1199951171875
2023-04-24,CVX,171.47999572753906
2023-04-25,CVX,168.99000549316406
2023-04-26,CVX,165.97999572753906
2023-04-27,CVX,166.9499969482422
2023-04-28,CVX,168.5800018310547
2023-05-01,CVX,167.24000549316406
2023-05-02,CVX,160.0399932861328
2023-05-03,CVX,156.8300018310547
2023-05-04,CVX,156.22000122070312
2023-05-05,CVX,160.2100067138672
2023-05-08,CVX,159.5800018310547
2023-05-09,CVX,159.1199951171875
2023-05-10,CVX,157.08999633789062
2023-05-11,CVX,156.22000122070312
2023-05-12,CVX,156.6199951171875
2023-05-15,CVX,157.1999969482422
2023-05-16,CVX,153.50999450683594
2023-05-17,CVX,155.7100067138672
2023-05-18,CVX,154.00999450683594
2023-05-19,CVX,155.22999572753906
2023-05-22,CVX,152.44000244140625
2023-05-23,CVX,156.85000610351562
2023-05-24,CVX,157.27000427246094
2023-05-25,CVX,154.55999755859375
2023-05-26,CVX,154.0800018310547
2023-05-30,CVX,153.1199951171875
2023-05-31,CVX,150.6199951171875
2023-06-01,CVX,152.16000366210938
2023-06-02,CVX,156.25999450683594
2023-06-05,CVX,155.50999450683594
2023-06-06,CVX,155.7899932861328
2023-06-07,CVX,159.8300018310547
2023-06-08,CVX,159.24000549316406
2023-06-09,CVX,158.86000061035156
2023-06-12,CVX,157.3300018310547
2023-06-13,CVX,158.50999450683594
2023-06-14,CVX,157.08999633789062
2023-06-15,CVX,158.27999877929688
2023-06-16,CVX,157.25999450683594
2023-06-20,CVX,153.67999267578125
2023-06-21,CVX,154.8800048828125
2023-06-22,CVX,152.63999938964844
2023-06-23,CVX,151.35000610351562
2023-06-26,CVX,154.00999450683594
2023-06-27,CVX,153.52999877929688
2023-06-28,CVX,154.9199981689453
2023-06-29,CVX,156.24000549316406
2023-06-30,CVX,157.35000610351562
2023-07-03,CVX,157.2100067138672
2023-07-05,CVX,156.30999755859375
2023-07-06,CVX,152.8800048828125
2023-07-07,CVX,154.22000122070312
2023-07-10,CVX,155.25
2023-07-11,CVX,158.1199951171875
2023-07-12,CVX,159.63999938964844
2023-07-13,CVX,157.50999450683594
2023-07-14,CVX,153.5800018310547
2023-07-17,CVX,153.44000244140625
2023-07-18,CVX,153.75
2023-07-19,CVX,154.69000244140625
2023-07-20,CVX,156.39999389648438
2023-07-21,CVX,158.69000244140625
2023-07-24,CVX,161.82000732421875
2023-07-25,CVX,162.55999755859375
2023-07-26,CVX,161.33999633789062
2023-07-27,CVX,159.66000366210938
2023-07-28,CVX,158.8699951171875
2023-07-31,CVX,163.66000366210938
2023-08-01,CVX,162.3000030517578
2023-08-02,CVX,159.72999572753906
2023-08-03,CVX,159.6699981689453
2023-08-04,CVX,159.30999755859375
2023-08-07,CVX,159.88999938964844
2023-08-08,CVX,159.64999389648438
2023-08-09,CVX,159.86000061035156
2023-08-10,CVX,160.8300018310547
2023-08-11,CVX,164.14999389648438
2023-08-14,CVX,164.02999877929688
2023-08-15,CVX,159.24000549316406
2023-08-16,CVX,158.6300048828125
2023-08-17,CVX,159.75
2023-08-18,CVX,160.89999389648438
2023-08-21,CVX,160.36000061035156
2023-08-22,CVX,159.0399932861328
2023-08-23,CVX,159.25
2023-08-24,CVX,157.94000244140625
2023-08-25,CVX,159.1199951171875
2023-08-28,CVX,160.2100067138672
2023-08-29,CVX,159.9600067138672
2023-08-30,CVX,160.17999267578125
2023-08-31,CVX,161.10000610351562
2023-09-01,CVX,164.3000030517578
2023-09-05,CVX,166.4600067138672
2023-09-06,CVX,166.6300048828125
2023-09-07,CVX,166.63999938964844
2023-09-08,CVX,167.2100067138672
2023-09-11,CVX,163.75999450683594
2023-09-12,CVX,166.80999755859375
2023-09-13,CVX,166.1999969482422
2023-09-14,CVX,167.22999572753906
2023-09-15,CVX,166.5
2023-09-18,CVX,167.22000122070312
2023-09-19,CVX,167.1999969482422
2023-09-20,CVX,166.69000244140625
2023-09-21,CVX,165.19000244140625
2023-09-22,CVX,166.27999877929688
2023-09-25,CVX,168.7100067138672
2022-09-01,DIS,112.52999877929688
2022-09-02,DIS,111.19999694824219
2022-09-06,DIS,110.08999633789062
2022-09-07,DIS,112.69000244140625
2022-09-08,DIS,112.33000183105469
2022-09-09,DIS,115.18000030517578
2022-09-12,DIS,116.38999938964844
2022-09-13,DIS,111.76000213623047
2022-09-14,DIS,112.5
2022-09-15,DIS,110.7699966430664
2022-09-16,DIS,108.25
2022-09-19,DIS,109.16999816894531
2022-09-20,DIS,107.56999969482422
2022-09-21,DIS,104.48999786376953
2022-09-22,DIS,102.16000366210938
2022-09-23,DIS,99.5
2022-09-26,DIS,98.12000274658203
2022-09-27,DIS,95.8499984741211
2022-09-28,DIS,99.4000015258789
2022-09-29,DIS,97.44999694824219
2022-09-30,DIS,94.33000183105469
2022-10-03,DIS,97.12999725341797
2022-10-04,DIS,101.44000244140625
2022-10-05,DIS,100.80000305175781
2022-10-06,DIS,100.04000091552734
2022-10-07,DIS,97.16000366210938
2022-10-10,DIS,95.16000366210938
2022-10-11,DIS,93.0999984741211
2022-10-12,DIS,93.41000366210938
2022-10-13,DIS,96.63999938964844
2022-10-14,DIS,94.44999694824219
2022-10-17,DIS,97.33000183105469
2022-10-18,DIS,98.4800033569336
2022-10-19,DIS,98.98999786376953
2022-10-20,DIS,98.58999633789062
2022-10-21,DIS,102.04000091552734
2022-10-24,DIS,101.72000122070312
2022-10-25,DIS,104.36000061035156
2022-10-26,DIS,104.62999725341797
2022-10-27,DIS,104.44000244140625
2022-10-28,DIS,105.94999694824219
2022-10-31,DIS,106.54000091552734
2022-11-01,DIS,106.0
2022-11-02,DIS,101.81999969482422
2022-11-03,DIS,99.25
2022-11-04,DIS,99.58000183105469
2022-11-07,DIS,100.43000030517578
2022-11-08,DIS,99.9000015258789
2022-11-09,DIS,86.75
2022-11-10,DIS,90.45999908447266
2022-11-11,DIS,95.01000213623047
2022-11-14,DIS,94.27999877929688
2022-11-15,DIS,95.51000213623047
2022-11-16,DIS,93.94999694824219
2022-11-17,DIS,91.44999694824219
2022-11-18,DIS,91.80000305175781
2022-11-21,DIS,97.58000183105469
2022-11-22,DIS,96.20999908447266
2022-11-23,DIS,98.87999725341797
2022-11-25,DIS,98.87000274658203
2022-11-28,DIS,95.69000244140625
2022-11-29,DIS,94.69000244140625
2022-11-30,DIS,97.87000274658203
2022-12-01,DIS,98.58999633789062
2022-12-02,DIS,99.43000030517578
2022-12-05,DIS,95.93000030517578
2022-12-06,DIS,92.29000091552734
2022-12-07,DIS,92.1500015258789
2022-12-08,DIS,92.55000305175781
2022-12-09,DIS,93.37999725341797
2022-12-12,DIS,94.66000366210938
2022-12-13,DIS,94.69999694824219
2022-12-14,DIS,94.1500015258789
2022-12-15,DIS,90.48999786376953
2022-12-16,DIS,90.08000183105469
2022-12-19,DIS,85.77999877929688
2022-12-20,DIS,87.0199966430664
2022-12-21,DIS,86.91999816894531
2022-12-22,DIS,86.66999816894531
2022-12-23,DIS,88.01000213623047
2022-12-27,DIS,86.37000274658203
2022-12-28,DIS,84.16999816894531
2022-12-29,DIS,87.18000030517578
2022-12-30,DIS,86.87999725341797
2023-01-03,DIS,88.97000122070312
2023-01-04,DIS,91.9800033569336
2023-01-05,DIS,91.91999816894531
2023-01-06,DIS,93.91999816894531
2023-01-09,DIS,94.7699966430664
2023-01-10,DIS,95.55999755859375
2023-01-11,DIS,96.33000183105469
2023-01-12,DIS,99.80999755859375
2023-01-13,DIS,99.4000015258789
2023-01-17,DIS,99.91000366210938
2023-01-18,DIS,99.04000091552734
2023-01-19,DIS,99.08000183105469
2023-01-20,DIS,103.4800033569336
2023-01-23,DIS,105.69000244140625
2023-01-24,DIS,106.0
2023-01-25,DIS,108.12000274658203
2023-01-26,DIS,109.69999694824219
2023-01-27,DIS,109.54000091552734
2023-01-30,DIS,107.58999633789062
2023-01-31,DIS,108.48999786376953
2023-02-01,DIS,109.38999938964844
2023-02-02,DIS,113.20999908447266
2023-02-03,DIS,110.70999908447266
2023-02-06,DIS,109.87000274658203
2023-02-07,DIS,111.62999725341797
2023-02-08,DIS,111.77999877929688
2023-02-09,DIS,110.36000061035156
2023-02-10,DIS,108.05999755859375
2023-02-13,DIS,107.66000366210938
2023-02-14,DIS,107.66000366210938
2023-02-15,DIS,109.23999786376953
2023-02-16,DIS,105.83000183105469
2023-02-17,DIS,105.22000122070312
2023-02-21,DIS,102.08999633789062
2023-02-22,DIS,101.68000030517578
2023-02-23,DIS,101.7300033569336
2023-02-24,DIS,100.30000305175781
2023-02-27,DIS,100.44999694824219
2023-02-28,DIS,99.61000061035156
2023-03-01,DIS,98.54000091552734
2023-03-02,DIS,98.91999816894531
2023-03-03,DIS,101.13999938964844
2023-03-06,DIS,100.66000366210938
2023-03-07,DIS,99.05999755859375
2023-03-08,DIS,99.30000305175781
2023-03-09,DIS,96.13999938964844
2023-03-10,DIS,93.56999969482422
2023-03-13,DIS,92.5999984741211
2023-03-14,DIS,93.36000061035156
2023-03-15,DIS,93.0999984741211
2023-03-16,DIS,94.29000091552734
2023-03-17,DIS,93.19999694824219
2023-03-20,DIS,94.22000122070312
2023-03-21,DIS,96.54000091552734
2023-03-22,DIS,94.9000015258789
2023-03-23,DIS,95.83000183105469
2023-03-24,DIS,94.08000183105469
2023-03-27,DIS,95.62000274658203
2023-03-28,DIS,94.81999969482422
2023-03-29,DIS,96.87000274658203
2023-03-30,DIS,98.0999984741211
2023-03-31,DIS,100.12999725341797
2023-04-03,DIS,99.76000213623047
2023-04-04,DIS,99.56999969482422
2023-04-05,DIS,99.91000366210938
2023-04-06,DIS,99.97000122070312
2023-04-10,DIS,100.80999755859375
2023-04-11,DIS,100.41999816894531
2023-04-12,DIS,97.94000244140625
2023-04-13,DIS,100.83999633789062
2023-04-14,DIS,99.9000015258789
2023-04-17,DIS,100.30000305175781
2023-04-18,DIS,100.93000030517578
2023-04-19,DIS,98.75
2023-04-20,DIS,98.06999969482422
2023-04-21,DIS,99.56999969482422
2023-04-24,DIS,99.68000030517578
2023-04-25,DIS,98.01000213623047
2023-04-26,DIS,96.61000061035156
2023-04-27,DIS,99.93000030517578
2023-04-28,DIS,102.5
2023-05-01,DIS,102.20999908447266
2023-05-02,DIS,100.5999984741211
2023-05-03,DIS,100.86000061035156
2023-05-04,DIS,97.44999694824219
2023-05-05,DIS,100.5199966430664
2023-05-08,DIS,102.97000122070312
2023-05-09,DIS,102.18000030517578
2023-05-10,DIS,101.13999938964844
2023-05-11,DIS,92.30999755859375
2023-05-12,DIS,91.98999786376953
2023-05-15,DIS,92.86000061035156
2023-05-16,DIS,90.9800033569336
2023-05-17,DIS,92.7699966430664
2023-05-18,DIS,93.76000213623047
2023-05-19,DIS,91.3499984741211
2023-05-22,DIS,91.81999969482422
2023-05-23,DIS,89.81999969482422
2023-05-24,DIS,89.06999969482422
2023-05-25,DIS,88.13999938964844
2023-05-26,DIS,88.29000091552734
2023-05-30,DIS,87.81999969482422
2023-05-31,DIS,87.95999908447266
2023-06-01,DIS,88.58999633789062
2023-06-02,DIS,90.7699966430664
2023-06-05,DIS,91.0
2023-06-06,DIS,92.16000366210938
2023-06-07,DIS,92.5199966430664
2023-06-08,DIS,92.52999877929688
2023-06-09,DIS,91.93000030517578
2023-06-12,DIS,93.13999938964844
2023-06-13,DIS,93.8499984741211
2023-06-14,DIS,92.44999694824219
2023-06-15,DIS,92.94000244140625
2023-06-16,DIS,91.31999969482422
2023-06-20,DIS,89.75
2023-06-21,DIS,88.63999938964844
2023-06-22,DIS,88.48999786376953
2023-06-23,DIS,88.0999984741211
2023-06-26,DIS,88.69999694824219
2023-06-27,DIS,89.05999755859375
2023-06-28,DIS,88.83000183105469
2023-06-29,DIS,88.94999694824219
2023-06-30,DIS,89.27999877929688
2023-07-03,DIS,90.5
2023-07-05,DIS,89.79000091552734
2023-07-06,DIS,88.73999786376953
2023-07-07,DIS,88.63999938964844
2023-07-10,DIS,88.0999984741211
2023-07-11,DIS,89.48999786376953
2023-07-12,DIS,90.1500015258789
2023-07-13,DIS,90.47000122070312
2023-07-14,DIS,88.62000274658203
2023-07-17,DIS,85.55999755859375
2023-07-18,DIS,85.94999694824219
2023-07-19,DIS,87.04000091552734
2023-07-20,DIS,86.20999908447266
2023-07-21,DIS,87.18000030517578
2023-07-24,DIS,86.5999984741211
2023-07-25,DIS,85.62999725341797
2023-07-26,DIS,85.86000061035156
2023-07-27,DIS,85.36000061035156
2023-07-28,DIS,86.12999725341797
2023-07-31,DIS,88.88999938964844
2023-08-01,DIS,89.02999877929688
2023-08-02,DIS,86.30000305175781
2023-08-03,DIS,85.48999786376953
2023-08-04,DIS,86.30000305175781
2023-08-07,DIS,86.83000183105469
2023-08-08,DIS,88.12999725341797
2023-08-09,DIS,87.48999786376953
2023-08-10,DIS,91.76000213623047
2023-08-11,DIS,89.0199966430664
2023-08-14,DIS,88.80999755859375
2023-08-15,DIS,87.05999755859375
2023-08-16,DIS,86.3499984741211
2023-08-17,DIS,85.91999816894531
2023-08-18,DIS,85.95999908447266
2023-08-21,DIS,85.87999725341797
2023-08-22,DIS,85.79000091552734
2023-08-23,DIS,85.83000183105469
2023-08-24,DIS,82.47000122070312
2023-08-25,DIS,83.36000061035156
2023-08-28,DIS,84.16000366210938
2023-08-29,DIS,84.4000015258789
2023-08-30,DIS,84.27999877929688
2023-08-31,DIS,83.68000030517578
2023-09-01,DIS,81.63999938964844
2023-09-05,DIS,81.19000244140625
2023-09-06,DIS,80.9800033569336
2023-09-07,DIS,80.56999969482422
2023-09-08,DIS,81.58000183105469
2023-09-11,DIS,82.5199966430664
2023-09-12,DIS,83.68000030517578
2023-09-13,DIS,83.4800033569336
2023-09-14,DIS,84.4800033569336
2023-09-15,DIS,85.58000183105469
2023-09-18,DIS,85.0199966430664
2023-09-19,DIS,81.94000244140625
2023-09-20,DIS,82.55999755859375
2023-09-21,DIS,82.7300033569336
2023-09-22,DIS,81.25
2023-09-25,DIS,81.01000213623047
2022-09-01,DOW,49.959999084472656
2022-09-02,DOW,49.310001373291016
2022-09-06,DOW,48.59000015258789
2022-09-07,DOW,48.970001220703125
2022-09-08,DOW,49.400001525878906
2022-09-09,DOW,50.5099983215332
2022-09-12,DOW,50.93000030517578
2022-09-13,DOW,47.869998931884766
2022-09-14,DOW,47.06999969482422
2022-09-15,DOW,46.90999984741211
2022-09-16,DOW,46.41999816894531
2022-09-19,DOW,46.7400016784668
2022-09-20,DOW,46.09000015258789
2022-09-21,DOW,44.97999954223633
2022-09-22,DOW,44.77000045776367
2022-09-23,DOW,43.900001525878906
2022-09-26,DOW,43.38999938964844
2022-09-27,DOW,43.790000915527344
2022-09-28,DOW,45.04999923706055
2022-09-29,DOW,44.15999984741211
2022-09-30,DOW,43.93000030517578
2022-10-03,DOW,45.279998779296875
2022-10-04,DOW,46.619998931884766
2022-10-05,DOW,46.060001373291016
2022-10-06,DOW,45.52000045776367
2022-10-07,DOW,44.40999984741211
2022-10-10,DOW,44.880001068115234
2022-10-11,DOW,43.95000076293945
2022-10-12,DOW,43.810001373291016
2022-10-13,DOW,45.91999816894531
2022-10-14,DOW,45.119998931884766
2022-10-17,DOW,45.2599983215332
2022-10-18,DOW,46.380001068115234
2022-10-19,DOW,45.130001068115234
2022-10-20,DOW,44.93000030517578
2022-10-21,DOW,46.869998931884766
2022-10-24,DOW,47.040000915527344
2022-10-25,DOW,47.849998474121094
2022-10-26,DOW,47.9900016784668
2022-10-27,DOW,47.619998931884766
2022-10-28,DOW,47.47999954223633
2022-10-31,DOW,46.7400016784668
2022-11-01,DOW,46.93000030517578
2022-11-02,DOW,46.93000030517578
2022-11-03,DOW,46.4900016784668
2022-11-04,DOW,49.029998779296875
2022-11-07,DOW,49.5
2022-11-08,DOW,49.650001525878906
2022-11-09,DOW,47.68000030517578
2022-11-10,DOW,49.959999084472656
2022-11-11,DOW,53.13999938964844
2022-11-14,DOW,51.95000076293945
2022-11-15,DOW,51.599998474121094
2022-11-16,DOW,50.5099983215332
2022-11-17,DOW,50.130001068115234
2022-11-18,DOW,50.06999969482422
2022-11-21,DOW,50.16999816894531
2022-11-22,DOW,51.56999969482422
2022-11-23,DOW,51.54999923706055
2022-11-25,DOW,51.560001373291016
2022-11-28,DOW,50.20000076293945
2022-11-29,DOW,50.650001525878906
2022-11-30,DOW,50.970001220703125
2022-12-01,DOW,51.06999969482422
2022-12-02,DOW,51.54999923706055
2022-12-05,DOW,51.25
2022-12-06,DOW,51.04999923706055
2022-12-07,DOW,50.70000076293945
2022-12-08,DOW,50.560001373291016
2022-12-09,DOW,50.20000076293945
2022-12-12,DOW,51.11000061035156
2022-12-13,DOW,51.560001373291016
2022-12-14,DOW,51.36000061035156
2022-12-15,DOW,49.529998779296875
2022-12-16,DOW,49.79999923706055
2022-12-19,DOW,49.33000183105469
2022-12-20,DOW,49.65999984741211
2022-12-21,DOW,50.66999816894531
2022-12-22,DOW,50.16999816894531
2022-12-23,DOW,50.86000061035156
2022-12-27,DOW,51.189998626708984
2022-12-28,DOW,49.9900016784668
2022-12-29,DOW,50.650001525878906
2022-12-30,DOW,50.38999938964844
2023-01-03,DOW,51.040000915527344
2023-01-04,DOW,52.33000183105469
2023-01-05,DOW,52.90999984741211
2023-01-06,DOW,55.02000045776367
2023-01-09,DOW,55.279998779296875
2023-01-10,DOW,56.470001220703125
2023-01-11,DOW,57.58000183105469
2023-01-12,DOW,58.52000045776367
2023-01-13,DOW,58.68000030517578
2023-01-17,DOW,57.400001525878906
2023-01-18,DOW,56.84000015258789
2023-01-19,DOW,56.599998474121094
2023-01-20,DOW,57.439998626708984
2023-01-23,DOW,58.040000915527344
2023-01-24,DOW,58.20000076293945
2023-01-25,DOW,57.88999938964844
2023-01-26,DOW,58.119998931884766
2023-01-27,DOW,58.970001220703125
2023-01-30,DOW,57.95000076293945
2023-01-31,DOW,59.349998474121094
2023-02-01,DOW,60.220001220703125
2023-02-02,DOW,59.95000076293945
2023-02-03,DOW,60.0
2023-02-06,DOW,60.09000015258789
2023-02-07,DOW,60.5099983215332
2023-02-08,DOW,59.810001373291016
2023-02-09,DOW,59.08000183105469
2023-02-10,DOW,59.81999969482422
2023-02-13,DOW,60.31999969482422
2023-02-14,DOW,59.7599983215332
2023-02-15,DOW,59.7599983215332
2023-02-16,DOW,58.68000030517578
2023-02-17,DOW,58.130001068115234
2023-02-21,DOW,56.84000015258789
2023-02-22,DOW,57.0099983215332
2023-02-23,DOW,57.189998626708984
2023-02-24,DOW,57.790000915527344
2023-02-27,DOW,56.9900016784668
2023-02-28,DOW,57.20000076293945
2023-03-01,DOW,58.02000045776367
2023-03-02,DOW,58.439998626708984
2023-03-03,DOW,58.31999969482422
2023-03-06,DOW,57.11000061035156
2023-03-07,DOW,55.79999923706055
2023-03-08,DOW,56.2599983215332
2023-03-09,DOW,55.099998474121094
2023-03-10,DOW,53.880001068115234
2023-03-13,DOW,52.400001525878906
2023-03-14,DOW,52.290000915527344
2023-03-15,DOW,50.47999954223633
